DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Downwelling IR [W/m^2],Avg Pyrgeometer Net [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg IR (stdev) [W/m^2],Avg Net (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Pressure [mBar]
9/11/2024,9,368.4337,256.7088,177.9839,411.7617,-54.4537,40.9344,49.1958,2.8860,0.4125,0.3786,26.1417,82.0657,1004.8010
9/11/2024,10,467.0816,221.7315,269.6433,424.4417,-55.8330,79.6816,80.8551,4.3453,0.5846,0.5485,27.2103,77.7347,1005.2467
9/11/2024,11,717.0020,331.6990,389.0733,429.3117,-67.2787,63.0954,59.3434,3.2720,0.5300,0.5654,28.7803,72.0490,1004.9233
9/11/2024,12,597.6486,58.6803,566.6907,447.1017,-55.5310,39.8973,33.5183,3.2032,0.4572,0.5058,29.8107,67.4397,1004.5050
9/11/2024,13,697.7815,254.8210,432.8594,451.7617,-64.0730,84.5238,71.0134,5.4239,0.5726,0.6370,31.2933,61.6450,1003.7220
9/11/2024,14,660.3809,187.4139,481.2745,453.6250,-66.4280,60.3628,52.1803,4.5335,0.5506,0.5731,32.1460,59.0950,1002.9930
9/11/2024,15,386.4720,12.8321,402.3421,461.2117,-54.3833,12.9606,11.0719,1.7672,0.3574,0.4002,32.4050,58.2560,1002.3790
9/11/2024,16,349.8114,89.7712,294.8166,450.4517,-56.3850,23.8265,26.7968,2.2695,0.3247,0.3479,32.1487,58.8987,1001.6997
9/11/2024,17,338.5238,202.7233,196.3838,444.9683,-59.6457,20.6421,28.1791,1.1342,0.3166,0.3399,32.4337,57.5290,1001.3053
9/11/2024,18,156.1922,78.1745,124.8333,446.9150,-49.8250,7.1214,13.1862,0.7467,0.2141,0.2351,32.2720,57.7560,1001.0527
9/11/2024,19,31.3510,53.8708,21.4777,439.4367,-40.2462,0.9571,2.7569,0.3537,0.1830,0.1892,30.3758,73.3052,1001.0348
9/11/2024,20,-1.5908,-0.3816,-2.0034,432.0800,-35.8570,0.1022,0.0000,0.2244,0.1434,0.1249,28.7623,81.8780,1001.2883
9/11/2024,21,-1.5759,-0.3817,-1.9444,422.2367,-39.8137,0.1524,0.0000,0.2398,0.1612,0.1427,27.8930,84.9567,1002.1112
9/11/2024,22,-1.5628,-0.3818,-1.9571,416.7483,-41.2265,0.1698,0.0000,0.2511,0.0988,0.0766,27.4137,87.1467,1002.5347
9/11/2024,23,-1.5578,-0.3818,-1.9595,413.1650,-42.4855,0.1358,0.0000,0.2395,0.1030,0.0890,27.1200,87.7583,1002.6933
9/12/2024,0,-1.5037,-0.3818,-1.9292,412.7800,-39.8917,0.1902,0.0000,0.2185,0.1589,0.1447,26.6117,89.9600,1002.6938
9/12/2024,1,-1.4809,-0.3819,-1.8880,409.6817,-40.7552,0.2299,0.0000,0.1917,0.0906,0.0707,26.1863,91.8367,1002.4743
9/12/2024,2,-1.2191,-0.3819,-1.8159,414.1700,-35.1208,0.1817,0.0000,0.0883,0.1788,0.1661,26.0240,93.0300,1002.3410
9/12/2024,3,-1.0769,-0.3819,-1.7816,420.8417,-28.0105,0.0767,0.0000,0.0215,0.2627,0.2560,25.8780,94.1483,1002.1862
9/12/2024,4,-1.0635,-0.3819,-1.7749,418.3917,-29.3453,0.0745,0.0000,0.0139,0.1839,0.1707,25.7407,94.6283,1002.2775
9/12/2024,5,-1.4504,-0.3819,-1.8787,406.2750,-40.4213,0.2262,0.0000,0.1641,0.0947,0.0740,25.6057,95.1433,1002.3297
9/12/2024,6,-1.3889,-0.3819,-1.8518,404.0433,-40.8410,0.1769,0.0000,0.0773,0.1204,0.1027,25.5723,95.3233,1002.7468
9/12/2024,7,20.9790,9.6644,19.0297,404.2583,-41.9882,0.9110,2.2690,0.3482,0.1310,0.1183,25.5787,95.1383,1003.2053
9/12/2024,8,197.6871,227.2680,74.9633,406.1167,-53.4177,4.6827,9.3158,0.4724,0.1531,0.1390,26.3692,92.1233,1003.6712
9/12/2024,9,431.7242,416.4664,99.0815,414.6750,-67.8092,4.8392,6.0482,0.3562,0.2405,0.2546,28.3763,82.9055,1004.1550
9/12/2024,10,613.0548,537.9880,104.7420,422.2183,-77.9402,2.6876,2.8223,0.2114,0.3360,0.3643,30.0425,73.1348,1004.5177
9/12/2024,11,731.3326,588.6933,122.0441,429.2550,-77.8975,15.2605,14.0167,1.2281,0.4312,0.4483,31.3792,66.1635,1004.6058
9/12/2024,12,811.6674,588.5920,163.8500,438.5350,-77.1825,35.5496,31.9232,1.4817,0.5235,0.5264,32.5085,61.2932,1004.3082
